,categoria,titulo,href,fecha,title
8596,Política,JNE: pedido de nulidad de actas podrían tomar más de tres días,/peru/politica/keiko-fujimori-jne-pedido-de-nulidad-de-actas-podrian-tomar-mas-de-tres-dias-elecciones-2021-segunda-vuelta-nndc-noticia/,2021-06-09,JNE: request for annulment of minutes could take more than three days
8597,Economía,"Se respetarán todos los ahorros en dólares en un eventual gobierno de Castillo, sostiene Pedro Francke",/economia/francke-asegura-que-se-respetaran-todos-los-ahorros-en-dolares-en-un-gobierno-de-castillo-nndc-noticia/,2021-06-09,"All savings in dollars will be respected in an eventual Castillo government, says Pedro Francke"
8598,Política,OCMA inicia investigación a juez que declaró nula sentencia contra Vladimir Cerrón,/peru/politica/poder-judicial-ocma-inicia-investigacion-a-juez-que-declaro-nula-sentencias-contra-vladimir-cerron-nndc-noticia/,2021-06-09,OCMA initiates investigation of the judge who declared null sentence against Vladimir Cerrón
8599,Mundo,Secretario general de la OEA pide suspender a Nicaragua por arremetida contra democracia,/mundo/secretario-general-de-la-oea-pide-suspender-a-nicaragua-por-arremetida-contra-democracia-noticia/,2021-06-09,OAS Secretary General asks to suspend Nicaragua for attacking democracy
8600,Política,Audiencia contra implicados en esterilizaciones forzadas continuará el 14 de junio,/peru/politica/audiencia-contra-implicados-en-esterilizaciones-forzadas-continuara-el-14-de-junio-nndc-noticia/,2021-06-09,Hearing against those involved in forced sterilizations will continue on June 14
8601,Política,Pedro Castillo pide no caer en provocaciones de quienes “quieren ver el país en caos”,/peru/politica/pedro-castillo-no-caigamos-en-provocaciones-de-quienes-quieren-ver-este-pais-en-el-caos-elecciones-2021-segunda-vuelta-nndc-noticia/,2021-06-09,"Pedro Castillo asks not to fall into provocations from those who ""want to see the country in chaos"""
8602,Política,Keiko Fujimori: Fuerza Popular presentó recursos de nulidad para 802 actas,/peru/politica/keiko-fujimori-fuerza-popular-presento-recursos-de-nulidad-para-802-actas-nndc-noticia/,2021-06-09,Keiko Fujimori: Popular Force filed annulment appeals for 802 minutes
8603,Mercados,Exportaciones de café de Colombia caen 52% en mayo por cierres viales y protestas,/economia/mercados/exportaciones-de-cafe-de-colombia-caen-52-en-mayo-por-cierres-viales-y-protestas-noticia/,2021-06-09,Colombian coffee exports fall 52% in May due to road closures and protests
8604,Economía,Congreso aprueba Ley de Promoción de la Extensión Agropecuaria,/economia/congreso-aprueba-ley-de-promocion-de-la-extension-agropecuaria-noticia/,2021-06-09,Congress approves Law for the Promotion of Agricultural Extension
8605,Mundo,Corte rusa califica de “extremistas” las organizaciones de opositor Navalni,/mundo/corte-rusa-califica-de-extremistas-las-organizaciones-de-opositor-navalni-noticia/,2021-06-09,Russian court qualifies Navalni opposition organizations as “extremists”
8606,Política,Congreso: Comisión Especial del TC rechaza cuatro pedidos de reconsideración a evaluación curricular,/peru/politica/congreso-comision-especial-del-tc-rechaza-4-pedidos-de-reconsideracion-a-evaluacion-curricular-nndc-noticia/,2021-06-09,Congress: Special Commission of the TC rejects four requests for reconsideration of curricular evaluation
8607,Economía,Riesgo país de Perú bajó tres puntos básicos y cerró en 1.49 puntos porcentuales,/economia/riesgo-pais-de-peru-bajo-tres-puntos-basicos-y-cerro-en-149-puntos-porcentuales-noticia/,2021-06-09,Peru's country risk fell three basis points and closed at 1.49 percentage points
8608,Mercados,Bolsa de Valores de Lima cerró a la baja en sus principales indicadores este miércoles,/economia/mercados/bolsa-de-valores-de-lima-cerro-a-la-baja-en-sus-principales-indicadores-este-miercoles-nndc-noticia/,2021-06-09,Lima Stock Exchange closed lower in its main indicators this Wednesday
8609,Política,Sagasti expresa preocupación por las reformas constitucionales que busca aprobar el Congreso,/peru/politica/sagasti-expresa-preocupacion-por-las-reformas-constitucionales-que-busca-aprobar-el-congreso-noticia/,2021-06-09,Sagasti expresses concern about the constitutional reforms that Congress seeks to approve
8610,Mundo,Bolsonaro pide un milagro para salvar a Perú del Foro de Sao Paulo,/mundo/bolsonaro-pide-un-milagro-para-salvar-a-peru-del-foro-de-sao-paulo-noticia/,2021-06-09,Bolsonaro asks for a miracle to save Peru from the Sao Paulo Forum
8611,Política,PJ concluirá interrogatorio a Daniel Urresti por asesinato de Hugo Bustíos el 22 de junio,/peru/politica/daniel-urresti-poder-judicial-concluira-interrogatorio-a-congresista-por-el-asesinato-de-hugo-bustios-el-22-de-junio-nndc-noticia/,2021-06-10,PJ will conclude the interrogation of Daniel Urresti for the murder of Hugo Bustíos on June 22
8612,Política,César Acuña: “Estoy de acuerdo con una nueva Constitución y espero que Pedro Castillo me convoque”,/peru/politica/cesar-acuna-estoy-de-acuerdo-con-una-nueva-constitucion-y-espero-que-pedro-castillo-me-convoque-keiko-fujimori-elecciones-2021-segunda-vuelta-nndc-noticia/,2021-06-10,"César Acuña: ""I agree with a new Constitution and I hope that Pedro Castillo summons me"""
8613,Mundo,Sebastián Piñera posterga su gira a Europa ante empeoramiento de la pandemia,/mundo/chile-coronavirus-sebastian-pinera-posterga-su-gira-a-europa-ante-empeoramiento-de-la-pandemia-nndc-noticia/,2021-06-10,Sebastián Piñera postpones his tour to Europe due to the worsening of the pandemic
8614,Economía,Confiep pide a Castillo y Fujimori que acepten resultado final que determine el JNE,/economia/confiep-pide-a-castillo-y-fujimori-que-acepten-resultado-final-que-determine-el-jne-nndc-noticia/,2021-06-10,Confiep asks Castillo and Fujimori to accept the final result determined by the JNE
8615,Mundo,Cuba suspende depósitos en efectivo en dólares estadounidenses,/mundo/cuba-suspende-depositos-en-efectivo-en-dolares-estadounidenses-noticia/,2021-06-10,Cuba suspends cash deposits in US dollars
8616,Política,Dina Boluarte evita pronunciarse sobre solicitudes de nulidad de Perú Libre para 209 actas,/peru/politica/dina-boluarte-dijo-desconocer-que-peru-libre-haya-solicitado-la-nulidad-de-209-actas-nndc-noticia/,2021-06-10,Dina Boluarte avoids ruling on requests for annulment of Peru Libre for 209 minutes
8617,Mundo,National Geographic menciona a restaurante trujillano entre los mejores del mundo para comer ceviche,/mundo/national-geographic-menciona-restaurante-trujillano-esta-entre-los-mejores-del-mundo-para-comer-ceviche-noticia/,2021-06-10,National Geographic mentions a Trujillo restaurant among the best in the world to eat ceviche
8618,Política,Abogados de Ayacucho presentan demanda de inconstitucionalidad ante el TC por cuarta legislatura,/peru/politica/congreso-de-la-republica-presentan-demanda-de-inconstitucionalidad-ante-el-tc-por-cuarta-legislatura-tribunal-constitucional-nndc-noticia/,2021-06-10,Lawyers from Ayacucho file a claim of unconstitutionality before the TC for the fourth legislature
8619,Política,Roberto Kamiche: “Hay reuniones continuas entre Pedro Castillo y Vladimir Cerrón”,/peru/politica/roberto-kamiche-hay-reuniones-continuas-entre-pedro-castillo-y-vladimir-cerron-nndc-noticia/,2021-06-10,"Roberto Kamiche: ""There are continuous meetings between Pedro Castillo and Vladimir Cerrón"""
8620,Política,Perú Libre responde a las insinuaciones de irregularidades en las mesas de sufragio,/peru/politica/peru-libre-responde-a-las-insinuaciones-de-irregularidades-en-las-mesas-de-sufragio-noticia/,2021-06-10,Peru Libre responds to insinuations of irregularities in the polling stations
8621,Mundo,ONG Foro Penal denuncia que hay 302 presos políticos en Venezuela,/mundo/ong-foro-penal-denuncia-que-hay-302-presos-politicos-en-venezuela-noticia/,2021-06-10,NGO Penal Forum denounces that there are 302 political prisoners in Venezuela
8622,Economía,"Cómo solicitar el retiro de la AFP hasta por S/ 17,600",/economia/como-solicitar-el-retiro-de-la-afp-hasta-por-17600-soles-habitat-profuturo-prima-integra-peru-nnda-nnlt-noticia/,2021-06-10,"How to request the withdrawal of the AFP up to S / 17,600"
8623,Economía,Riesgo país de Perú subió dos puntos básicos y cerró en 1.51 puntos porcentuales,/economia/riesgo-pais-de-peru-subio-dos-puntos-basicos-y-cerro-en-151-puntos-porcentuales-noticia/,2021-06-10,Peru's country risk rose two basis points and closed at 1.51 percentage points
8624,Política,JEE anuló votación a favor de Fuerza Popular en acta donde obtuvo 138 votos,/peru/politica/jee-anulo-votacion-a-favor-de-fuerza-popular-en-acta-donde-obtuvo-138-votos-segunda-vuelta-nndc-noticia/,2021-06-10,JEE annulled the vote in favor of Fuerza Popular in the minutes where it obtained 138 votes
8625,Economía,BCR mantiene su tasa de interés de referencia,/economia/bcr-mantiene-su-tasa-de-interes-de-referencia-nndc-noticia/,2021-06-10,BCR maintains its reference interest rate
8626,Mercados,Bolsa de Valores de Lima cerró al alza tras avance en conteo de la ONPE,/economia/mercados/bolsa-de-valores-de-lima-cerro-al-alza-tras-avance-en-conteo-de-la-onpe-nndc-noticia/,2021-06-10,Lima Stock Exchange closed higher after advance in ONPE count
8627,Mundo,Copa América supera escollos judiciales y empieza el domingo en Brasil,/mundo/copa-america-supera-escollos-judiciales-y-empieza-el-domingo-en-brasil-noticia/,2021-06-10,Copa América overcomes legal obstacles and starts on Sunday in Brazil
8628,Política,Cancillería peruana entrega nota de protesta a Argentina por declaraciones de Fernández,/peru/politica/cancilleria-peruana-entrega-nota-de-protesta-a-argentina-por-declaraciones-de-fernandez-noticia/,2021-06-10,Peruvian Foreign Ministry delivers note of protest to Argentina over Fernández's statements
8629,Economía,Riesgo país de Perú bajó cuatro puntos básicos y cerró en 1.47 puntos porcentuales,/economia/riesgo-pais-de-peru-bajo-cuatro-puntos-basicos-y-cerro-en-147-puntos-porcentuales-noticia/,2021-06-11,Peru's country risk fell four basic points and closed at 1.47 percentage points
8630,Política,Misión de Observadores de la OEA: “No se han detectado graves irregularidades en segunda vuelta”,/peru/politica/elecciones-peru-2021-mision-de-observadores-de-la-oea-no-se-han-detectado-graves-irregularidades-en-segunda-vuelta-keiko-fujimori-pedro-castillo-nndc-noticia/,2021-06-11,"OAS Observer Mission: ""No serious irregularities have been detected in the second round"""
8631,Política,Elecciones: JNE explicó por qué anuló la ampliación del plazo para recursos de nulidad,/peru/politica/jne-tras-anular-ampliacion-de-plazo-para-recursos-de-nulidad-no-se-tuvo-en-cuenta-sentencia-del-tc-pedro-castillo-keiko-fujimori-peru-libre-fuerza-popular-elecciones-2021-segunda-vuelta-nndc-noticia/,2021-06-11,Elections: JNE explained why it annulled the extension of the term for nullity appeals
8632,Política,Caso Keiko Fujimori: PJ verá pedido de prisión preventiva el 21 de junio,/peru/politica/caso-keiko-fujimori-pj-vera-pedido-de-prision-preventiva-el-21-de-junio-caso-cocteles-odebrecht-nndc-noticia/,2021-06-11,Keiko Fujimori case: PJ will see request for preventive detention on June 21
8633,Política,Dina Boluarte: “Francisco Sagasti no se ha reunido conmigo ni tampoco con Pedro Castillo”,/peru/politica/dina-boluarte-francisco-sagasti-no-se-ha-reunido-conmigo-ni-tampoco-con-pedro-castillo-elecciones-2021-segunda-vuelta-nndc-noticia/,2021-06-11,"Dina Boluarte: ""Francisco Sagasti has not met with me or with Pedro Castillo"""
8634,Política,Luis Iberico: “Retroceso de Salas Arenas respondería a una presión política para favorecer a Castillo”,/peru/politica/luis-iberico-retroceso-de-salas-arenas-responderia-a-una-presion-politica-para-favorecer-a-castillo-noticia/,2021-06-11,"Luis Iberico: ""Retrogression of Salas Arenas would respond to political pressure to favor Castillo"""
8635,Política,Congreso aprobó eliminar la pensión vitalicia para los expresidentes ,/peru/politica/congreso-aprobo-eliminar-la-pension-vitalicia-para-los-expresidentes-nndc-noticia/,2021-06-11,Congress approved eliminating the life pension for former presidents
8636,Política,Keiko Fujimori: “El presidente no debe interferir en mi derecho a defender nuestros votos” ,/peru/politica/keiko-fujimori-el-presidente-no-debe-interferir-en-mi-legitimo-derecho-a-defender-nuestros-votos-pedro-castillo-mario-vargas-llosa-elecciones-2021-nndc-noticia/,2021-06-11,"Keiko Fujimori: ""The president must not interfere with my right to defend our votes"""
8637,Política,JNE dejó sin efecto acuerdo para ampliar plazo sobre recursos de nulidad,/peru/politica/elecciones-2021-jne-dejo-sin-efecto-acuerdo-para-ampliar-plazo-sobre-recursos-de-nulidad-segunda-vuelta-pedro-castillo-keiko-fujimori-peru-libre-fuerza-popular-nndc-noticia/,2021-06-11,JNE annulled agreement to extend term on appeals for annulment
8638,Mundo,ONG venezolana Foro Penal denuncia presiones a presos políticos para que admitan hechos,/mundo/ong-venezolana-foro-penal-denuncia-presiones-a-presos-politicos-para-que-admitan-hechos-noticia/,2021-06-11,Venezuelan NGO Foro Penal denounces pressure on political prisoners to admit facts
8639,Mundo,EE.UU. vigila los buques iraníes que se especula viajan a Venezuela,/mundo/eeuu-vigila-los-buques-iranies-que-se-especula-viajan-a-venezuela-noticia/,2021-06-11,The US monitors Iranian ships that are speculated to travel to Venezuela
8640,Mundo,Filas e incógnitas tras anuncio de gobierno de Cuba de que no aceptará depósitos en efectivo de dólares,/mundo/filas-e-incognitas-tras-anuncio-de-gobierno-de-cuba-de-que-no-aceptara-depositos-en-efectivo-de-dolares-noticia/,2021-06-11,Rows and unknowns after announcement by the Cuban government that it will not accept cash deposits of dollars
8641,Internacional,OEA se reunirá para analizar situación en Nicaragua,/mundo/internacional/oea-se-reunira-para-analizar-situacion-en-nicaragua-noticia/,2021-06-11,OAS will meet to analyze the situation in Nicaragua
8642,Política,Procuraduría del Poder Judicial presentó apelación contra la anulación de sentencias de Vladimir Cerrón,/peru/politica/procuraduria-del-poder-judicial-presento-apelacion-contra-la-anulacion-de-sentencias-de-vladimir-cerron-peru-libre-nndc-noticia/,2021-06-11,The Attorney General's Office filed an appeal against the annulment of the sentences of Vladimir Cerrón
8643,Mundo,Santiago de Chile empieza nueva cuarentena por aumento de casos de COVID-19 ,/mundo/covid-19-coronavirus-santiago-de-chile-empieza-nueva-cuarentena-por-aumento-de-casos-fotos-nndc-noticia/,2021-06-12,Santiago de Chile begins a new quarantine due to an increase in cases of COVID-19
8644,Política,Álvaro Vargas Llosa sobre Castillo: “De manera irresponsable se ha autoproclamado presidente”,/peru/politica/alvaro-vargas-llosa-sobre-pedro-castillo-de-un-manera-temeraria-e-irresponsable-se-ha-autoproclamado-presidente-keiko-fujimori-fuerza-popular-peru-libre-nndc-noticia/,2021-06-12,Álvaro Vargas Llosa on Castillo: “He has irresponsibly proclaimed himself president”
